site,project_name,id,project_id,plot,latitude,longitude,treatment,profile,min_org,horizon,raw_depth,adjusted_depth,sample_depth,fine_coarse,fine_bulk_density,coarse_bulk_density,total_bulk_density,fine_carbon,fine_nitrogen,ph,dry_matter,carbon
AK_Rogers_P009,AK_Rogers,ps.3816,BR_AK1.ps.251,AK_Rogers_P009,64.335743,-145.726323,Burn,B,org,humic,0.6,29.6332,0.6,1,0.807748,-9999,0.807748,5.9634208,-9999,-9999,4846.488,289.0164735
AK_Rogers_P009,AK_Rogers,ps.3817,BR_AK1.ps.252,AK_Rogers_P009,64.335743,-145.726323,Burn,C,org,humic,3.6,24.6717,3.6,1,0.145211,0.88830666,0.14675161,20.031236,-9999,-9999,5227.596,1047.152092
AK_Rogers_P009,AK_Rogers,ps.3821,BR_AK1.ps.256,AK_Rogers_P009,64.335743,-145.726323,Burn,F,org,humic,1.1,21.74,1.1,1,0.351668,-9999,0.351668,8.8486976,-9999,-9999,3868.348,342.2984166
AK_Rogers_P009,AK_Rogers,ps.3818,BR_AK1.ps.253,AK_Rogers_P009,64.335743,-145.726323,Burn,D,org,humic,0.9,22.642,0.9,1,0.587621,-9999,0.587621,9.464048,-9999,-9999,5288.589,500.5146015
AK_Rogers_P009,AK_Rogers,ps.3819,BR_AK1.ps.254,AK_Rogers_P009,64.335743,-145.726323,Burn,E,org,fibric,4.75,21.75755,4.75,1,0.0437443,-9999,0.0437443,34.843023,-9999,-9999,2077.85425,723.9872342
AK_Rogers_P009,AK_Rogers,ps.3820,BR_AK1.ps.255,AK_Rogers_P009,64.335743,-145.726323,Burn,E,org,mesic,7.05,24.05755,2.3,1,0.218886,-9999,0.218886,17.325222,-9999,-9999,5034.378,872.2171648
AK_Rogers_P010,AK_Rogers,ps.3822,BR_AK1.ps.257,AK_Rogers_P010,64.334544,-145.730352,Burn,A,org,mesic,1.55,23.95527,1.55,1,0.307329,-9999,0.307329,13.172652,-9999,-9999,4763.5995,627.4923848
AK_Rogers_P010,AK_Rogers,ps.3823,BR_AK1.ps.258,AK_Rogers_P010,64.334544,-145.730352,Burn,B,org,fibric,1.65,22.88036,1.65,1,0.107845,-9999,0.107845,32.131439,-9999,-9999,1779.4425,571.7604814
AK_Rogers_P010,AK_Rogers,ps.3824,BR_AK1.ps.259,AK_Rogers_P010,64.334544,-145.730352,Burn,B,org,mesic,3.9,25.13036,2.25,1,0.247339,0.24603663,0.24732866,13.319032,-9999,-9999,5565.1275,741.2211126
AK_Rogers_P010,AK_Rogers,ps.3825,BR_AK1.ps.260,AK_Rogers_P010,64.334544,-145.730352,Burn,B,org,humic,5.15,26.38036,1.25,1,0.360751,-9999,0.360751,10.520269,-9999,-9999,4509.3875,474.3996953
AK_Rogers_P010,AK_Rogers,ps.3826,BR_AK1.ps.261,AK_Rogers_P010,64.334544,-145.730352,Burn,C,org,fibric,4,23.47005,4,1,0.0522227,-9999,0.0522227,30.395625,-9999,-9999,2088.908,634.9366423
AK_Rogers_P010,AK_Rogers,ps.3827,BR_AK1.ps.262,AK_Rogers_P010,64.334544,-145.730352,Burn,C,org,mesic,7,26.47005,3,1,0.0830774,-9999,0.0830774,33.13551,-9999,-9999,2492.322,825.8436055
AK_Rogers_P010,AK_Rogers,ps.3828,BR_AK1.ps.263,AK_Rogers_P010,64.334544,-145.730352,Burn,C,org,humic,9,28.47005,2,1,0.262495,-9999,0.262495,17.801439,-9999,-9999,5249.9,934.5577461
AK_Rogers_P010,AK_Rogers,ps.3829,BR_AK1.ps.264,AK_Rogers_P010,64.334544,-145.730352,Burn,D,org,mesic,4.25,26.36105,4.25,1,0.269546,0.44424557,0.27240989,21.315722,-9999,-9999,11455.705,2441.866231
AK_Rogers_P010,AK_Rogers,ps.3830,BR_AK1.ps.265,AK_Rogers_P010,64.334544,-145.730352,Burn,E,org,fibric,6.5,20.2569,6.5,1,0.054497,-9999,0.054497,35.861797,-9999,-9999,3542.305,1270.334228
AK_Rogers_P010,AK_Rogers,ps.3833,BR_AK1.ps.268,AK_Rogers_P010,64.334544,-145.730352,Burn,F,org,humic,2.75,26.9833,2.75,1,0.538756,-9999,0.538756,7.6231649,-9999,-9999,14815.79,1129.432103
AK_Rogers_P010,AK_Rogers,ps.3831,BR_AK1.ps.266,AK_Rogers_P010,64.334544,-145.730352,Burn,E,org,mesic,9.25,23.0069,2.75,1,0.111328,-9999,0.111328,31.605011,-9999,-9999,3061.52,967.5937328
AK_Rogers_P010,AK_Rogers,ps.3832,BR_AK1.ps.267,AK_Rogers_P010,64.334544,-145.730352,Burn,E,org,humic,12.15,25.9069,2.9,1,0.412941,-9999,0.412941,14.913914,-9999,-9999,11975.289,1785.984303
AK_Rogers_P011,AK_Rogers,ps.3837,BR_AK1.ps.272,AK_Rogers_P011,64.335807,-145.737316,Burn,C,org,mesic,10.5,28.5183,3.5,1,0.145744,0.77809084,0.14715525,16.073401,-9999,-9999,5101.04,819.9106144
AK_Rogers_P011,AK_Rogers,ps.3836,BR_AK1.ps.271,AK_Rogers_P011,64.335807,-145.737316,Burn,C,org,fibric,7,25.0183,7,1,0.0423495,0.73682844,0.04420961,33.637371,-9999,-9999,2964.465,997.1680902
AK_Rogers_P011,AK_Rogers,ps.3841,BR_AK1.ps.276,AK_Rogers_P011,64.335807,-145.737316,Burn,F,org,humic,3.9,32.7904,3.9,1,0.878101,-9999,0.878101,1.8150304,-9999,-9999,34245.939,621.5742036
AK_Rogers_P011,AK_Rogers,ps.3838,BR_AK1.ps.273,AK_Rogers_P011,64.335807,-145.737316,Burn,D,org,mesic,2,29.64366,2,1,0.294271,-9999,0.294271,20.071916,-9999,-9999,5885.42,1181.316559
AK_Rogers_P011,AK_Rogers,ps.3839,BR_AK1.ps.274,AK_Rogers_P011,64.335807,-145.737316,Burn,D,org,humic,2.8,30.44366,0.8,1,0.39098,-9999,0.39098,12.242083,-9999,-9999,3127.84,382.9127689
AK_Rogers_P011,AK_Rogers,ps.3840,BR_AK1.ps.275,AK_Rogers_P011,64.335807,-145.737316,Burn,E,org,humic,2.9,29.4325,2.9,1,0.495263,-9999,0.495263,8.0041851,-9999,-9999,14362.627,1149.61125
AK_Rogers_P011,AK_Rogers,ps.3834,BR_AK1.ps.269,AK_Rogers_P011,64.335807,-145.737316,Burn,A,org,humic,2,29.4325,2,1,0.553726,-9999,0.553726,7.0667025,-9999,-9999,11074.52,782.6033817
AK_Rogers_P011,AK_Rogers,ps.3835,BR_AK1.ps.270,AK_Rogers_P011,64.335807,-145.737316,Burn,B,org,humic,0.9,24.8972,0.9,1,0.687707,-9999,0.687707,8.0602184,-9999,-9999,6189.363,498.8761754
AK_Rogers_P012,AK_Rogers,ps.3843,BR_AK1.ps.278,AK_Rogers_P012,64.32993,-145.732882,Burn,A,org,mesic,3.05,27.87698,1.75,1,0.13609,0.79577472,0.14368168,27.715292,-9999,-9999,2381.575,660.0604654
AK_Rogers_P012,AK_Rogers,ps.3844,BR_AK1.ps.279,AK_Rogers_P012,64.32993,-145.732882,Burn,A,org,humic,3.55,28.37698,0.5,1,0.542674,-9999,0.542674,13.913787,-9999,-9999,2713.37,377.5325223
AK_Rogers_P012,AK_Rogers,ps.3845,BR_AK1.ps.280,AK_Rogers_P012,64.32993,-145.732882,Burn,B,org,mesic,3.9,29.44904,3.9,1,0.324346,-9999,0.324346,14.832682,-9999,-9999,12649.494,1876.25922
AK_Rogers_P012,AK_Rogers,ps.3842,BR_AK1.ps.277,AK_Rogers_P012,64.32993,-145.732882,Burn,A,org,fibric,1.3,26.12698,1.3,1,0.212547,-9999,0.212547,32.58391,-9999,-9999,2763.111,900.3296014
AK_Rogers_P012,AK_Rogers,ps.3851,BR_AK1.ps.286,AK_Rogers_P012,64.32993,-145.732882,Burn,F,org,mesic,2.15,29.3719,2.15,1,0.16373,-9999,0.16373,18.493764,-9999,-9999,3520.195,651.0165556
AK_Rogers_P012,AK_Rogers,ps.3852,BR_AK1.ps.287,AK_Rogers_P012,64.32993,-145.732882,Burn,F,org,humic,3.9,31.1219,1.75,1,0.298495,2.5199533,0.30378342,20.274452,-9999,-9999,5223.6625,1059.068946
AK_Rogers_P012,AK_Rogers,ps.3848,BR_AK1.ps.283,AK_Rogers_P012,64.32993,-145.732882,Burn,E,org,fibric,7,24.132,7,1,0.0470253,0.84882637,0.047920029,34.073696,-9999,-9999,3291.771,1121.628044
AK_Rogers_P012,AK_Rogers,ps.3849,BR_AK1.ps.284,AK_Rogers_P012,64.32993,-145.732882,Burn,E,org,mesic,9.2,26.332,2.2,1,0.129112,-9999,0.129112,32.611339,-9999,-9999,2840.464,926.3133442
AK_Rogers_P012,AK_Rogers,ps.3846,BR_AK1.ps.281,AK_Rogers_P012,64.32993,-145.732882,Burn,C,org,humic,2.7,28.6382,2.7,1,0.461336,-9999,0.461336,12.808146,-9999,-9999,12456.072,1595.391888
AK_Rogers_P012,AK_Rogers,ps.3847,BR_AK1.ps.282,AK_Rogers_P012,64.32993,-145.732882,Burn,D,org,humic,1.35,24.8409,1.35,1,0.473208,-9999,0.473208,11.314655,-9999,-9999,6388.308,722.8150105
AK_Rogers_P012,AK_Rogers,ps.3850,BR_AK1.ps.285,AK_Rogers_P012,64.32993,-145.732882,Burn,E,org,humic,10.7,27.832,1.5,1,0.361046,-9999,0.361046,24.272191,-9999,-9999,5415.69,1314.506621
AK_Rogers_P013,AK_Rogers,ps.3853,BR_AK1.ps.288,AK_Rogers_P013,64.329609,-145.727362,Burn,A,org,fibric,2.8,8.50398,2.8,1,0.0523017,-9999,0.0523017,28.480906,-9999,-9999,1464.4476,417.0879444
AK_Rogers_P013,AK_Rogers,ps.3854,BR_AK1.ps.289,AK_Rogers_P013,64.329609,-145.727362,Burn,A,org,mesic,6.4,12.10398,3.6,1,0.0914895,-9999,0.0914895,19.56168,-9999,-9999,3293.622,644.287796
AK_Rogers_P013,AK_Rogers,ps.3856,BR_AK1.ps.291,AK_Rogers_P013,64.329609,-145.727362,Burn,C,org,humic,1.5,15.7637,1.5,1,0.403782,-9999,0.403782,5.7490363,-9999,-9999,6056.73,348.2036063
AK_Rogers_P013,AK_Rogers,ps.3857,BR_AK1.ps.292,AK_Rogers_P013,64.329609,-145.727362,Burn,D,org,fibric,2,7.69872,2,1,0.0547095,-9999,0.0547095,29.361018,-9999,-9999,1094.19,321.2653229
AK_Rogers_P013,AK_Rogers,ps.3858,BR_AK1.ps.293,AK_Rogers_P013,64.329609,-145.727362,Burn,D,org,mesic,6,11.69872,4,1,0.0792368,0.33953055,0.082202453,25.244602,-9999,-9999,3169.472,800.1205919
AK_Rogers_P013,AK_Rogers,ps.3855,BR_AK1.ps.290,AK_Rogers_P013,64.329609,-145.727362,Burn,B,org,humic,1,12.6064,1,1,0.733881,-9999,0.733881,8.5281398,-9999,-9999,7338.81,625.8639765
AK_Rogers_P013,AK_Rogers,ps.3859,BR_AK1.ps.294,AK_Rogers_P013,64.329609,-145.727362,Burn,D,org,humic,6.5,12.19872,0.5,1,0.537622,1.011297,0.56920004,10.007119,-9999,-9999,2688.11,269.0023666
AK_Rogers_P013,AK_Rogers,ps.3860,BR_AK1.ps.295,AK_Rogers_P013,64.329609,-145.727362,Burn,E,org,fibric,3,12.05507,3,1,0.0902615,-9999,0.0902615,26.436791,-9999,-9999,2707.845,715.8673233
AK_Rogers_P013,AK_Rogers,ps.3861,BR_AK1.ps.296,AK_Rogers_P013,64.329609,-145.727362,Burn,E,org,mesic,4,13.05507,1,1,0.405624,-9999,0.405624,12.693148,-9999,-9999,4056.24,514.8645464
AK_Rogers_P013,AK_Rogers,ps.3862,BR_AK1.ps.297,AK_Rogers_P013,64.329609,-145.727362,Burn,F,org,mesic,1.75,14.10296,1.75,1,0.53178,-9999,0.53178,7.5036341,-9999,-9999,9306.15,698.2994448
AK_Rogers_P014,AK_Rogers,ps.3864,BR_AK1.ps.299,AK_Rogers_P014,64.33447,-145.761586,Burn,A,org,humic,3.6,23.22463,1.3,1,0.15856,-9999,0.15856,20.23624,-9999,-9999,2061.28,417.1255679
AK_Rogers_P014,AK_Rogers,ps.3865,BR_AK1.ps.300,AK_Rogers_P014,64.33447,-145.761586,Burn,B,org,mesic,1.5,19.06652,1.5,1,0.170362,0.9431404,0.17941756,20.811089,-9999,-9999,2555.43,531.8128116
AK_Rogers_P014,AK_Rogers,ps.3866,BR_AK1.ps.301,AK_Rogers_P014,64.33447,-145.761586,Burn,B,org,humic,3.4,20.96652,1.9,1,0.225702,-9999,0.225702,21.616043,-9999,-9999,4288.338,926.9689861
AK_Rogers_P014,AK_Rogers,ps.3867,BR_AK1.ps.302,AK_Rogers_P014,64.33447,-145.761586,Burn,C,org,moss,4,10.6877,4,1,0.0193417,-9999,0.0193417,39.555307,-9999,-9999,773.668,306.0267526
AK_Rogers_P014,AK_Rogers,ps.3868,BR_AK1.ps.303,AK_Rogers_P014,64.33447,-145.761586,Burn,C,org,fibric,8.2,14.8877,4.2,1,0.0422814,0.78595034,0.045393909,40.248044,-9999,-9999,1775.8188,714.732332
AK_Rogers_P014,AK_Rogers,ps.3869,BR_AK1.ps.304,AK_Rogers_P014,64.33447,-145.761586,Burn,C,org,mesic,11.9,18.5877,3.7,1,0.124116,-9999,0.124116,33.790494,-9999,-9999,4592.292,1551.758153
AK_Rogers_P014,AK_Rogers,ps.3870,BR_AK1.ps.305,AK_Rogers_P014,64.33447,-145.761586,Burn,C,org,humic,13.2,19.8877,1.3,1,0.247189,0.68823759,0.25590608,19.629711,-9999,-9999,3213.457,630.7923222
AK_Rogers_P014,AK_Rogers,ps.3871,BR_AK1.ps.306,AK_Rogers_P014,64.33447,-145.761586,Burn,D,org,fibric,1.25,4.0091,1.25,1,0.117598,-9999,0.117598,31.189273,-9999,-9999,1469.975,458.4745158
AK_Rogers_P014,AK_Rogers,ps.3863,BR_AK1.ps.298,AK_Rogers_P014,64.33447,-145.761586,Burn,A,org,mesic,2.3,21.92463,2.3,1,0.134077,0.56397247,0.14488279,21.8363,-9999,-9999,3083.771,673.3814869
AK_Rogers_P014,AK_Rogers,ps.3877,BR_AK1.ps.312,AK_Rogers_P014,64.33447,-145.761586,Burn,F,org,fibric,20.5,25.305,16,1,0.0278516,1.2298336,0.028425455,42.040153,-9999,-9999,4456.256,1873.41684
AK_Rogers_P014,AK_Rogers,ps.3878,BR_AK1.ps.313,AK_Rogers_P014,64.33447,-145.761586,Burn,F,org,mesic,24.5,29.305,4,1,0.0961454,1.1515086,0.10057701,33.635031,-9999,-9999,3845.816,1293.541404
AK_Rogers_P014,AK_Rogers,ps.3879,BR_AK1.ps.314,AK_Rogers_P014,64.33447,-145.761586,Burn,F,org,humic,28.1,32.905,3.6,1,0.392149,0.51393784,0.39665944,13.780118,-9999,-9999,14117.364,1945.389418
AK_Rogers_P014,AK_Rogers,ps.3874,BR_AK1.ps.309,AK_Rogers_P014,64.33447,-145.761586,Burn,E,org,mesic,2,21.24956,2,1,0.230184,1.8142297,0.27023152,13.129585,-9999,-9999,4603.68,604.4440787
AK_Rogers_P014,AK_Rogers,ps.3875,BR_AK1.ps.310,AK_Rogers_P014,64.33447,-145.761586,Burn,E,org,humic,4,23.24956,2,1,0.331573,-9999,0.331573,17.048383,-9999,-9999,6631.46,1130.556699
AK_Rogers_P014,AK_Rogers,ps.3872,BR_AK1.ps.307,AK_Rogers_P014,64.33447,-145.761586,Burn,D,org,mesic,9.5,12.2591,8.25,1,0.0645501,0.56654687,0.069060931,35.527712,-9999,-9999,5325.38325,1891.986824
AK_Rogers_P014,AK_Rogers,ps.3873,BR_AK1.ps.308,AK_Rogers_P014,64.33447,-145.761586,Burn,D,org,humic,10.4,13.1591,0.9,1,0.597445,-9999,0.597445,14.064317,-9999,-9999,5377.005,756.2390283
AK_Rogers_P014,AK_Rogers,ps.3876,BR_AK1.ps.311,AK_Rogers_P014,64.33447,-145.761586,Burn,F,org,moss,4.5,9.305,4.5,1,0.0160874,-9999,0.0160874,43.452886,-9999,-9999,723.933,314.5697812
AK_Rogers_P015,AK_Rogers,ps.3880,BR_AK1.ps.315,AK_Rogers_P015,64.33495,-145.763158,Burn,A,org,fibric,0.9,20.48853,0.9,1,0.452611,0.87809624,0.45499184,14.702268,-9999,-9999,4073.499,598.89674
AK_Rogers_P015,AK_Rogers,ps.3881,BR_AK1.ps.316,AK_Rogers_P015,64.33495,-145.763158,Burn,A,org,mesic,1.1,20.68853,0.2,1,0.806827,-9999,0.806827,24.589372,-9999,-9999,1613.654,396.7873849
AK_Rogers_P015,AK_Rogers,ps.3883,BR_AK1.ps.318,AK_Rogers_P015,64.33495,-145.763158,Burn,B,org,fibric,0.95,22.2049,0.95,1,0.284455,-9999,0.284455,17.696399,-9999,-9999,2702.3225,478.2137719
AK_Rogers_P015,AK_Rogers,ps.3884,BR_AK1.ps.319,AK_Rogers_P015,64.33495,-145.763158,Burn,B,org,humic,2.15,23.4049,1.2,1,0.395563,0.29841552,0.39466421,14.067933,-9999,-9999,4746.756,667.7704538
AK_Rogers_P015,AK_Rogers,ps.3885,BR_AK1.ps.320,AK_Rogers_P015,64.33495,-145.763158,Burn,C,org,moss,4.5,4.2857,4.5,1,0.0353678,-9999,0.0353678,39.724469,-9999,-9999,1591.551,632.2351836
AK_Rogers_P015,AK_Rogers,ps.3882,BR_AK1.ps.317,AK_Rogers_P015,64.33495,-145.763158,Burn,A,org,humic,1.6,21.18853,0.5,1,0.956035,-9999,0.956035,8.4809895,-9999,-9999,4780.175,405.4061398
AK_Rogers_P015,AK_Rogers,ps.3891,BR_AK1.ps.326,AK_Rogers_P015,64.33495,-145.763158,Burn,D,org,humic,13.4,22.5426,2.4,1,0.325476,1.1199792,0.32857967,16.362386,-9999,-9999,7811.424,1278.135347
AK_Rogers_P015,AK_Rogers,ps.3892,BR_AK1.ps.327,AK_Rogers_P015,64.33495,-145.763158,Burn,E,org,moss,7,4.4161,7,1,0.0267627,-9999,0.0267627,43.054354,-9999,-9999,1873.389,806.5755319
AK_Rogers_P015,AK_Rogers,ps.3893,BR_AK1.ps.328,AK_Rogers_P015,64.33495,-145.763158,Burn,E,org,fibric,15,12.4161,8,1,0.0470029,2.2659348,0.048423415,42.960676,-9999,-9999,3760.232,1615.421086
AK_Rogers_P015,AK_Rogers,ps.3894,BR_AK1.ps.329,AK_Rogers_P015,64.33495,-145.763158,Burn,E,org,mesic,19.5,16.9161,4.5,1,0.107086,-9999,0.107086,30.497858,-9999,-9999,4818.87,1469.65213
AK_Rogers_P015,AK_Rogers,ps.3895,BR_AK1.ps.330,AK_Rogers_P015,64.33495,-145.763158,Burn,E,org,humic,22.2,19.6161,2.7,1,0.370052,-9999,0.370052,12.312189,-9999,-9999,9991.404,1230.160544
AK_Rogers_P015,AK_Rogers,ps.3896,BR_AK1.ps.331,AK_Rogers_P015,64.33495,-145.763158,Burn,F,org,moss,6,11.6397,6,1,0.0346309,-9999,0.0346309,37.142964,-9999,-9999,2077.854,771.7765632
AK_Rogers_P015,AK_Rogers,ps.3897,BR_AK1.ps.332,AK_Rogers_P015,64.33495,-145.763158,Burn,F,org,fibric,17,22.6397,11,1,0.0501881,-9999,0.0501881,38.362161,-9999,-9999,5520.691,2117.85637
AK_Rogers_P015,AK_Rogers,ps.3898,BR_AK1.ps.333,AK_Rogers_P015,64.33495,-145.763158,Burn,F,org,mesic,19,24.6397,2,1,0.162402,0.8055189,0.18291772,25.589519,-9999,-9999,3248.04,831.1578129
AK_Rogers_P015,AK_Rogers,ps.3886,BR_AK1.ps.321,AK_Rogers_P015,64.33495,-145.763158,Burn,C,org,fibric,10.9,10.6857,6.4,1,0.0376038,1.061033,0.038769748,40.834388,-9999,-9999,2406.6432,982.7380221
AK_Rogers_P015,AK_Rogers,ps.3887,BR_AK1.ps.322,AK_Rogers_P015,64.33495,-145.763158,Burn,C,org,mesic,14.65,14.4357,3.75,1,0.053444,0.80381284,0.056883142,39.973893,-9999,-9999,2004.15,801.1367766
AK_Rogers_P015,AK_Rogers,ps.3888,BR_AK1.ps.323,AK_Rogers_P015,64.33495,-145.763158,Burn,C,org,humic,16.15,15.9357,1.5,1,0.539432,0.75265392,0.5419371,12.485089,-9999,-9999,8091.48,1010.228479
AK_Rogers_P015,AK_Rogers,ps.3889,BR_AK1.ps.324,AK_Rogers_P015,64.33495,-145.763158,Burn,D,org,fibric,5.5,14.6426,5.5,1,0.0486307,-9999,0.0486307,37.699965,-9999,-9999,2674.6885,1008.356628
AK_Rogers_P015,AK_Rogers,ps.3890,BR_AK1.ps.325,AK_Rogers_P015,64.33495,-145.763158,Burn,D,org,mesic,11,20.1426,5.5,1,0.0746305,0.90466198,0.082189896,33.86722,-9999,-9999,4104.6775,1390.140159
AK_Rogers_P015,AK_Rogers,ps.3899,BR_AK1.ps.334,AK_Rogers_P015,64.33495,-145.763158,Burn,F,org,humic,21.4,27.0397,2.4,1,0.194569,-9999,0.194569,10.035977,-9999,-9999,4669.656,468.6456021
AK_Rogers_P016,AK_Rogers,ps.3905,BR_AK1.ps.340,AK_Rogers_P016,64.331137,-145.751125,Burn,B,org,mesic,8,20.9599,2,1,0.309192,-9999,0.309192,7.4190243,-9999,-9999,6183.84,458.7805923
AK_Rogers_P016,AK_Rogers,ps.3906,BR_AK1.ps.341,AK_Rogers_P016,64.331137,-145.751125,Burn,C,org,humic,1.55,22.2786,1.55,1,0.717695,-9999,0.717695,5.227709,-9999,-9999,11124.2725,581.5445947
AK_Rogers_P016,AK_Rogers,ps.3907,BR_AK1.ps.342,AK_Rogers_P016,64.331137,-145.751125,Burn,D,org,fibric,2.5,9.27563,2.5,1,0.172639,-9999,0.172639,29.741502,-9999,-9999,4315.975,1283.635791
AK_Rogers_P016,AK_Rogers,ps.3904,BR_AK1.ps.339,AK_Rogers_P016,64.331137,-145.751125,Burn,B,org,fibric,6,18.9599,4,1,0.0314994,-9999,0.0314994,40.503237,-9999,-9999,1259.976,510.3310654
AK_Rogers_P016,AK_Rogers,ps.3909,BR_AK1.ps.344,AK_Rogers_P016,64.331137,-145.751125,Burn,E,org,fibric,0.4,19.53519,0.4,1,0.443479,-9999,0.443479,16.052057,-9999,-9999,1773.916,284.7500075
AK_Rogers_P016,AK_Rogers,ps.3910,BR_AK1.ps.345,AK_Rogers_P016,64.331137,-145.751125,Burn,E,org,mesic,2.9,22.03519,2.5,1,0.318531,-9999,0.318531,12.580898,-9999,-9999,7963.275,1001.851505
AK_Rogers_P016,AK_Rogers,ps.3911,BR_AK1.ps.346,AK_Rogers_P016,64.331137,-145.751125,Burn,F,org,fibric,1.3,20.20188,1.3,1,0.337524,-9999,0.337524,8.6768199,-9999,-9999,4387.812,380.7225448
AK_Rogers_P016,AK_Rogers,ps.3908,BR_AK1.ps.343,AK_Rogers_P016,64.331137,-145.751125,Burn,D,org,mesic,6.75,13.52563,4.25,1,0.423633,-9999,0.423633,7.8504353,-9999,-9999,18004.4025,1413.423969
AK_Rogers_P016,AK_Rogers,ps.3900,BR_AK1.ps.335,AK_Rogers_P016,64.331137,-145.751125,Burn,A,org,fibric,0.9,24.82531,0.9,1,0.580252,-9999,0.580252,10.407699,-9999,-9999,5222.268,543.5179344
AK_Rogers_P016,AK_Rogers,ps.3901,BR_AK1.ps.336,AK_Rogers_P016,64.331137,-145.751125,Burn,A,org,mesic,3,26.92531,2.1,1,0.570253,-9999,0.570253,7.2966615,-9999,-9999,11975.313,873.7980532
AK_Rogers_P016,AK_Rogers,ps.3902,BR_AK1.ps.337,AK_Rogers_P016,64.331137,-145.751125,Burn,A,org,humic,4.5,28.42531,1.5,1,0.454991,-9999,0.454991,4.8565835,-9999,-9999,6824.865,331.4552675
AK_Rogers_P016,AK_Rogers,ps.3903,BR_AK1.ps.338,AK_Rogers_P016,64.331137,-145.751125,Burn,B,org,moss,2,14.9599,2,1,0.0936693,-9999,0.0936693,41.322307,-9999,-9999,1873.386,774.1263142
AK_Rogers_P016,AK_Rogers,ps.3912,BR_AK1.ps.347,AK_Rogers_P016,64.331137,-145.751125,Burn,F,org,mesic,4.75,23.65188,3.45,1,0.40045,-9999,0.40045,12.595483,-9999,-9999,13815.525,1740.132103
AK_Rogers_P017,AK_Rogers,ps.3915,BR_AK1.ps.350,AK_Rogers_P017,64.328888,-145.753094,Burn,A,org,humic,8.5,21.69988,2,1,0.311991,0.32691286,0.31223064,16.560882,-9999,-9999,6239.82,1033.369227
AK_Rogers_P017,AK_Rogers,ps.3916,BR_AK1.ps.351,AK_Rogers_P017,64.328888,-145.753094,Burn,B,org,moss,2,16.1781,2,1,0.0395124,-9999,0.0395124,35.391365,-9999,-9999,790.248,279.6795541
AK_Rogers_P017,AK_Rogers,ps.3917,BR_AK1.ps.352,AK_Rogers_P017,64.328888,-145.753094,Burn,B,org,fibric,10,24.1781,8,1,0.0918227,0.45659972,0.095188779,26.386578,-9999,-9999,7345.816,1938.309469
AK_Rogers_P017,AK_Rogers,ps.3919,BR_AK1.ps.354,AK_Rogers_P017,64.328888,-145.753094,Burn,C,org,fibric,3,29.54348,3,1,0.13484,-9999,0.13484,21.461391,-9999,-9999,4045.2,868.1561887
AK_Rogers_P017,AK_Rogers,ps.3920,BR_AK1.ps.355,AK_Rogers_P017,64.328888,-145.753094,Burn,C,org,mesic,7,33.54348,4,1,0.283197,1.1009882,0.30228388,16.545423,-9999,-9999,11327.88,1874.245663
AK_Rogers_P017,AK_Rogers,ps.3921,BR_AK1.ps.356,AK_Rogers_P017,64.328888,-145.753094,Burn,D,org,fibric,1.75,23.17692,1.75,1,0.308521,-9999,0.308521,18.535068,-9999,-9999,5399.1175,1000.7301
AK_Rogers_P017,AK_Rogers,ps.3918,BR_AK1.ps.353,AK_Rogers_P017,64.328888,-145.753094,Burn,B,org,mesic,11,25.1781,1,1,0.712329,-9999,0.712329,11.565845,-9999,-9999,7123.29,823.8686803
AK_Rogers_P017,AK_Rogers,ps.3923,BR_AK1.ps.358,AK_Rogers_P017,64.328888,-145.753094,Burn,D,org,humic,5.05,26.47692,1.65,1,0.611568,-9999,0.611568,13.558807,-9999,-9999,10090.872,1368.201859
AK_Rogers_P017,AK_Rogers,ps.3924,BR_AK1.ps.359,AK_Rogers_P017,64.328888,-145.753094,Burn,E,org,fibric,3.15,23.40251,3.15,1,0.152768,0.39065304,0.1671899,21.767087,-9999,-9999,4812.192,1047.474019
AK_Rogers_P017,AK_Rogers,ps.3925,BR_AK1.ps.360,AK_Rogers_P017,64.328888,-145.753094,Burn,E,org,mesic,6,26.25251,2.85,1,0.481653,-9999,0.481653,14.727252,-9999,-9999,13727.1105,2021.626156
AK_Rogers_P017,AK_Rogers,ps.3922,BR_AK1.ps.357,AK_Rogers_P017,64.328888,-145.753094,Burn,D,org,mesic,3.4,24.82692,1.65,1,0.333917,-9999,0.333917,21.77311,-9999,-9999,5509.6305,1199.617909
AK_Rogers_P017,AK_Rogers,ps.3927,BR_AK1.ps.362,AK_Rogers_P017,64.328888,-145.753094,Burn,F,org,mesic,6.45,21.834,1.95,1,0.280278,-9999,0.280278,17.534982,-9999,-9999,5465.421,958.3605886
AK_Rogers_P017,AK_Rogers,ps.3928,BR_AK1.ps.363,AK_Rogers_P017,64.328888,-145.753094,Burn,F,org,humic,7.95,23.334,1.5,1,0.338573,-9999,0.338573,15.363398,-9999,-9999,5078.595,780.2447627
AK_Rogers_P017,AK_Rogers,ps.3914,BR_AK1.ps.349,AK_Rogers_P017,64.328888,-145.753094,Burn,A,org,mesic,6.5,19.69988,1.5,1,0.23525,1.1273475,0.24020575,22.726694,-9999,-9999,3528.75,801.9682145
